EPOCH	TIMESTAMP	BAD_EPOCHS	LEARNING_RATE	TRAIN_LOSS	DEV_LOSS	DEV_PRECISION	DEV_RECALL	DEV_F1	DEV_ACCURACY
1	10:44:43	0	0.0200	0.05694810677669011	0.0073441327549517155	1.0	1.0	1.0	1.0
2	10:45:35	0	0.0200	0.0011694668039126555	0.0003085660864599049	1.0	1.0	1.0	1.0
3	10:46:27	0	0.0200	0.00010246215692859551	0.00013405809295363724	1.0	1.0	1.0	1.0
4	10:47:22	0	0.0200	5.441529337986139e-05	8.147241169353947e-05	1.0	1.0	1.0	1.0
5	10:48:16	0	0.0200	4.163406902080169e-05	5.514296208275482e-05	1.0	1.0	1.0	1.0
6	10:49:10	0	0.0200	3.387403014585288e-05	4.116115815122612e-05	1.0	1.0	1.0	1.0
